Entry,start,end,sequence_sha256
C4Z8P1,0,589,7e60cce7f2c19942ddad1ecc6fc0d46396d7efe59fcb87f4886562ad5f4c59db
P12217,0,316,aecb785cb62c857509d9c728efc31a1f7d5b1122c310270d587df12d94e32cef
Q03RW0,0,277,77ae81b0014b56e0101f7289baec37cbb786079b67505ba71b2852e72e6739f1
Q1AU97,0,320,ceed6cb8748eb4225779559336c01b9d77e42403ac77ad330a9827013d616182
A7N581,0,289,0b4afe348551999318b1989b88aa5b7fe16fe9890841cdc40a5f12e27db5fcce
A7IFZ8,0,297,4ed13f1468bcca256ab9e445144c388c18a3a5e852d2da75eb4ec37fcb4d5c75
Q4FND1,0,309,205c3b7c27ab954bd80ebafe82e64424b33b2b09cd7d7bf74b7a378d382805d6
Q7MAM0,0,289,5b10fe462bc2469bf894383efdb2986c4b0f632f09ee4d94e6916419f30f22d3
A7MEM7,0,319,28c611563afb38100ccfd7a6b76f3a6a446e85181f21bc833ea2ecd93cc5ff09
C6VLJ0,0,267,cb7b0cb9f633fead9981106bc155e67f351129dcad1ed6ed72d80f1e41b0d2d2
Q5LH12,0,274,a467fcca1a923e86c0b5cca86e15358f87c94ecb1d754502d45999ee64c19c2d
A8ZWP0,0,249,4588b70295c07505c07cfcca4a56e6108ceec81d97d0fb0b113a47c743fdd5d7
B2V790,0,227,8eb8dcc11735213ceac25b44be8f1cc0d6e256637d5f820cf5e4b897d2861f2b
Q7UIA4,0,302,0be512b1bd17c43555f69ac1922f2a0f546c21efe8ce3b6654c9e599e5735e05
P31754,0,480,1ce25ca50d648ccce396a34669377077348528f86f639bed174f1bd82ea78d63
O42771,0,268,87ef09a7ec38333e046ea321c6613436f15bc6491cea9edf192407026bcda4e0
P73761,0,231,1af9997cfd54c122146b5a0cf41349d6db7818636f0f582859b206e665c3e496
A5N2L5,0,291,42f380c1ca7801b8d23661111e466d298c0a675078e7c978b52912f99c72cfa3
A1KIH4,0,274,cc77e203eafbb4f1eb9a5bf9161dd0d162f02020d8bd064e78c0fd8f14188eaf
B1IAM6,0,233,b77179ce7cec7c225f182d76b665730850226d905b9f1c00692e97a9eb729d11
Q3AC06,0,240,2e01d7f513d0d7c4a930bfff09154d6801bbc5182431a7a89d03778d3a3cceef
Q8EXA4,0,275,421593a7c2280e0637a6728db5a656eb637a8e58f75a01dd43086b1c229050f3
B8E2K1,0,244,8a747bb8243947380a7eeeddac475d875597d98870e06e1c3d6d7315f1fce0a2
Q57700,0,213,d740f264d12246e005a41d3a9f2a22b55fd71422bd772fa1d2c84364eadb4b71
B2UW09,0,227,bced415f89ed094c7ba2430fd3289c009552a5c2ebad14f8461b45722d98063b
Q5FNS8,0,236,9ed4fc7a6477e4238e3317eea62a038b21828eb23c951e80c502ae01dc730d73
G5EDZ2,0,497,75dadf8f5eb311aa113c7157d890312e0b096c6b7a9e54c272ad9c85b4f5c59f
Q8YSY4,0,477,68f4778decc39fc53d5b911bf76b94e50da0d4347575feed2d75bd6e0e799a78
Q9UX10,0,222,9d5b0949908a894ccb14dd3e0e593bebc922ebbabe6e01e2fda1cc10d7c7eb40
B1ZSC4,0,230,3a36a95f328eba735710db9e7a81dcb1cc9599ed25b24ff95f4a57ba8f795bfa
B1L9M7,0,496,00767e8951735f3ef82f3f3dd60ac0f5d5bf1dd4b7a7608f8a846d82e11b861d
Q88S84,0,474,8516d235b19dfdec3b34fe806a46cb78e80cbf1a7a6bc1fe05dd69aa304081ee
C0R175,0,231,d93c430839619562da27d9fd4750191982e3d79f56e277f9ddee7eb8759eadfd
B3Q978,0,271,0690007df9408ac56393853b49d5da52f41ff75c3a85d4b8b814b194f2fb7c3a
Q67W29,0,343,f4b11659a2bd6d35c61a5a1ac392ee455076ed9a7e51eaf09b78f4da380833ed
A1ATI7,0,267,312bc8be10050e273bc54c76a4f578046b5f9b8023be25bcdfe1b434db7ed9c2
B3CN84,0,262,f8e5fedcad80454f624f03a3e2cd003a0937a655516951f8267bd90ae344c255
Q88W01,0,261,9550d61f0cbd01c6152282686888cdab00866d5070f612987638e5916e266217
B5YEB2,0,268,523aa36b5a37bfeda1f68b0ad2dffa9c4adc23527cf86953c0fe9613b7df2fd2
A8MF41,0,241,bfdb132f384a985a305fec478b5902da2983f20a0e470bba23d7ff491233499e
Q3BUC6,0,238,e84deb12adeb3ca52489e7b42eca71f036beba883fa100fbe4ef3a64abf70ea8
A5CSN2,0,277,d61140a75deca979de71661557e544de0dcb538a3b86c7fcbd2b406f1055cc78
A8GMB6,0,245,f34bcb04579e0c6d8f2451bca5886972c9500491cc0439dec73745fdf70e0c36
Q5PA93,0,257,e70f87f6fdcb07b346560a208cefcfbe7bbe8166949a2b1aa22ecae2bdabe368
C3PH06,0,248,3f1eb4110adcee5b5a84edbbb5e0ce8eba32792efce82abdf8de36b251bf1134
Q493S0,0,282,1a951b40d6e3188605ce89a2ebe97eeda324516fc36e87eeb78a404c9be80a2f
Q8TVG7,0,275,b9fc5446b1390f5085068ce6e7dc72bbb13efaac4358500eecb94ad3444f6389
Q1MRS7,0,258,01d5582a969bf28b27252ad321dbdf7a487aff83e8d1acac17381d306248b765
Q3IKQ7,0,267,d44e694dd5da43bf81555e060f6af1cf99b3ee38438327d09e1be59d52ec9684
B0SE38,0,198,4b3d86f8e2406c58a718f072c96232bb4e74d68d6fb4d85b43d88752dc42cf2e
Q6AEL0,0,199,1ae17597ab1730910f9e93bd572cb2ae5fb8ea3122a7c22f471c7b75f31db138
Q6L1H9,0,178,424d27b227293b279d6a4e9df6030f46059b998c106f2a9250c6363b65c783bf
Q97FR2,0,201,e5bf4598a328d35ab1246aece6c93cdffeea6ade902608d4752d0adfd2871e79
Q8TJS1,0,184,56b26e50a99a34ee23ff73ff77a7eb496108dd5b6d8985afe48587e404e78c9a
Q5Z0V0,0,206,539449bf2b840e54d8fb3a8f10abcadfeb9e397f7ee0e1719d44233432d8df83
Q0SNR4,0,201,14920d69862ac5f4fb3daf38cf71670a1845e9a74a1f7193ca7da61cbfecd4e0
B5YEU3,0,205,8dca2b33e878dd96f48649eac333e0c92718ff56e940729ef3422ad29f7256f8
B0K3T5,0,198,30e2ffe73e65f7ab202e4df3f3bc73782fb4ed1a9cba427ffed89fa451b7fd44
Q8ZHF4,0,197,1bcbe2cc4732570cd9cdbe0421a98f9b0256e64997026ff0ea6d5c9fce9fa39d
Q7V316,0,191,e73129009664c02a5a7abe8d190ad1aefc78835982185894f39bb23c1a476956
Q1IW81,0,199,ef5e458f89783644f4e5a85218ece3901171b9bb840ca2d5cfafcf74f37afd15
Q7U9M0,0,195,e84edb074dd4ddd3e6d18321886124ace585f13d1027bc291af9d604e5d15f64
O66580,0,202,4961807e92dd3e22ffea77e8118627b8376903805a51b706fd132e766eb8c29c
Q97ZZ0,0,192,4568aaca910b0c8293c9eed85f2c69a4e825d6422f807f5d2129588679367883
Q5M1I4,0,324,5dc29c257ae717f0568a49a4e624688a901794b92d93797cb6daad8113d6477f
B3DTK7,0,252,e657e55b08cafbe46ada5819bf7261dfb90dfd9fdfee33411303076f1c7f654f
Q03YJ8,0,201,63ff9cd9aa7d918707ed0f3fdb8826c680b8836f25f4821ce32f9a9027a1533c
B2A6I7,0,201,715a22fd8ebaeeccad813a239f1b3c80e8eb6f9681b4947dc615b55ed84f8882
Q7UGM3,0,208,70c61f282477d3c682ad1eeb8919042b6c6f6a9531dd91223c7cdb127ae69416
Q73KE7,0,194,1e1547994a3a7de863420744be8f53c76d9628c0f67f922c8eb5061c55f115a3
A0M4S0,0,285,094c61829e694638c244050c88fd3f08daf1829d4075d1048c35a932f02d9090
A1SBR7,0,319,cfd9df3e046dcee327a0f86b7a6a7f21316ace202c4ad0c1784df3aebb939bd6
Q4ZXI1,0,328,b38597c6e554cab468ebd4bf188d3f878d790d05fa95b7a4cc17bf94fdd13d5b
A8G1Q8,0,404,24531885e7d4199a2650679a394591dcc43d60709e0b68c2bab6eaa41db97bd8
A0M554,0,299,6059f3b5a4afd024d099fcc4f767a0117e75244a8a765651cb8e3ca0b1128474
B0TFC9,0,287,00545fc7f276a2d9bbd13850c0d19dac63dcfb8e8330c655a71b9b23df21e88b
B3CTT4,0,301,10a8d3da92ae73c51d86461204484c07961d717d317c9f1dcb20cace7c002d7b
B7GT00,0,291,2a17f171e78e61f135e0c14c33c43b436a5a9f2e6a5ae96e1e2e088760c2731d
B2KB67,0,288,dd77e2496ff1e43e735917157169833fc22b8c0e7e58c84f92bd969da8cf7603
O51057,0,308,71ecbd42441429efc08030f547285ffcf35fa921d2a993bd2affd6dc361baca8
B5YA73,0,283,236c517a4c063f09115b4806c224667def2cd770ef93c36899857a4a7970fb06
P75096,0,269,e85f3421d7b56e6349b4e6af09914bc50594676f6595493f46dfb02fd16e8513
Q04448,0,309,f48d82ab44de0934abd637b64d25f9dbc4c175492c034ad307988a3e133ff3ba
Q38XU9,0,283,2eb41ae8b3b19a958da861f861f01a4f1731114c3dd68df61abba164cac37283
Q21JE9,0,280,ec81554f53dc1853b356ab041a531ec4dad76594d71ad881f2563d7ab9ce804b
Q0AWX5,0,272,e7e40f77a210b3dbc528ccb9751ded895d0cb787652e1fb66ed3f91c730c9f77
Q1AVQ0,0,320,33519b33ba82a1be7e94cf7b5130311dfd0b632b00e1a50b179e15c099e0ae6e
B1KZC8,0,282,204eeb61ff64f2ec6bd4d912957b08689e7b5616121e3f0ff267645d28c837cb
Q49135,0,208,90b94959ad062f027103b70cd541f45d8696b1ad2279a9621f46ddefb0357493
Q4A6B1,0,278,fc989055c0a6d0ad54090a2ecf3dd187a7905faada490a1aaaefe975b9c93207
Q6L046,0,276,9b015704e700a9d5af932fac3a3513f2793300f64c17132f80c320190a6f9e1a
Q1GXE6,0,289,d75e9c630621bebd711402f9f0fb2d547cdd6e4f9e2dd0928a35565eda5d594f
Q3AIB3,0,293,ee12b9f969d55205a94740ee50612041c19ec6a18648294286673e9098537c48
Q8RAD0,0,280,d80df7460130ca416fecac98a1b069f2e441f399510e3483dab7b152ee5baa39
Q05213,0,276,6ca27ba5cfbe8d3ec59f00ffd4dfdbf80797a47c809256637437139b632401ed
Q9RW02,0,299,7d0eba0d4c3e3aee23db68ba5143bd37c448af2e1c6e672a2ccbe8937b503d66
A6H233,0,211,7e710ccf69bf7411e20469040cbb2e35c5835322ffbabe8aaacd16ece6254888
A8LJB4,0,223,a81c53eccc8b924b5587a4ed13266d0eca8a43b1e42076423424f9e336becb75
A5V9E5,0,248,cdc6926f161ba3fe04b61acb612a9730f174ea7d2df253a659a21437793d7ed4
Q32E04,0,234,51e041f1431dfcc5199b4950e5016772d425aa251d6576c3e776c5c083a191aa
Q5HTZ5,0,215,20409b9e59f8c4ff92ff627b10541db368b1df195325ee814ff25f3398f8480b
B7K8N3,0,191,6b30b45417c639b9d5c7370adcd7b9cfe9bb3b0bffe03dccda54fa04ffc33d10
Q2S4B9,0,226,92caaf59a26d76ea5045c145ca0affcc0df033cba15119e4ac1b808fe1cdb817
Q4FUQ3,0,268,d83cb883bd0d230366f5f69c4b1337404c10de9c768aad62a6bc6f9315715cdb
Q6FDS1,0,241,5d19dec1eca6e219569b0e3d5ba9e20ba716706146402209f0c88149882f1b22
Q04W85,0,219,7d9d175b6a844187ed106c671e2f12d183d9f7592375cf5f70c11ced2159aa30
Q0A7X8,0,258,311227add1a1ddfddbd7237f1b42e5096b24aed340dc85800f6b53f16c2167c9
A3PKR6,0,214,0333a01003cf4da5ee3a9f58e8506381520fa6f89a930935ec91a1e45775b4b8
Q9RTP4,0,210,8293505599a8c8c1c97abd5aea4571c5be72e4382ca0e1a9311654390a10f36d
A0M7A5,0,207,908ded1e85f10fb990accb87292c5cdca71d5fc379cf792b0e737f10f74160fe
Q63Y24,0,240,f75ad8c4641abe07f2dbd6b49da3ae07f393dd311e804c25a5590a50875615d8
Q1MR97,0,203,f0a92a7bfecf730832e1a000d9f3f741d531c9f01290f13053bdb61d891eac60
Q5QZ19,0,222,07abe1ef4d0c860d6407ddbbab3e7d643be4e8e618a4b47c4f9a3bd5c169db63
A9A5K8,0,228,ff84bc5ac132cb288f89eb48109f44fdb1ad962f2f603e1f7e32df9f8b414b8d
A7Z5B3,0,233,09a4abab1ea1c8ab0fe35758ea38a144a0fa436f4d01009afe6a81d68a27ab61
Q8ZPK6,0,231,e43f8c6aa7d00855aafc133e0ee2c8907c62987f3e1927382946d5c0ab9746a6
Q7MAC6,0,216,29301558c9840cabec02dfb23fae74cd8595437ab4ea95b373920228710749cd
A6UQL8,0,211,fc468c298b4f93b69072e22ebcc6dc6097612c423e2e46fca5b3bbc35ea6b659
Q9CN08,0,244,7eedf4b2cc4332395c562f63f6e6a2a5e331d6c76eda477077330f46d8b773c8
P57377,0,224,202e77a8b04231a64493ddcd0079a76387adbf5d1bb1bc899fc8a519dc338888
A1AV54,0,213,bf99e9bfe36ad677f716005fc0115b997bdb016d956c9f29022286d602a71e76
Q8D298,0,227,a9fe8356e21ac6bab32c1453e415f5339a63d56d12cf2d91cdffd1e778ac1ed1
Q2GAF9,0,206,3fb6dd2c55c821761bdef919bca807c115f6f6a82975bb4f4ad3c8c3be3c2189
A0Q635,0,225,365f71182e1aee1e320ae6c76f4c404af0a90db4e2155c3c38b7478102d83df4
A1U4A9,0,234,9060d53361af5a43529e222ceefaa4a54c09826a6e49213b2d265e405cb4e29c
Q5KVI4,0,238,96b83c4123d9a6d69437358d548e0eb1a8260a1a16a11423a2797da0cc6afb63
Q1QYD9,0,237,67b7870c83ffc08a6f496f6ad7a54789de928b1d1432dc7fac571ac5c96fa717
Q11QU6,0,206,7568c9e596778097962c5c0f090e5eaf5a1841b17105676360cfc610a0a3f810
Q9KSZ1,0,231,6a19017fbab5afe12405731a276bb211cabe0d08fdc7b0613c1b53809b6afa88
C0QVL9,0,221,795bc78e584cc936dd6b87d8a089f2d0ee66abaea4e39daaaf7fef068994d248
A0MH68,0,493,e706b9cde5c8d5adda23e58bf3056c8b53e24824350c436adb8b4985e59792c3
P0AB91,0,350,3328f4807c74ef5cc8d27b4001d6cde622a208e10afc83303eac4ce80af30d40
P35170,0,366,a883771432e93d4779e08e95cd7ecab08818aab91fe3284e909f9deccfd7cd06
O53512,0,462,0afa0e97b6624ac64e198fd31356d7caf1b9a140dd4676fc960b580ad5d03b3f
P80576,0,481,6bc387f34e2517687d56cd9389396410da12da814eeee693e547ae7bd607fb8a
Q51517,0,400,29f09785f9cb762cb0d9466085c61bbc233bc4713fd0da5008520cd9939633e8
Q9WYH8,0,338,4e3a00bc917a4d2cdd8c96d6eac028b9644f5790c5f5bc86580d03ce8d62cfeb
A0NLY7,0,263,e8db30c1d0e3defa1d86dd7d1aa535f7eb568e757451f1d4354b49f90d9a53c5
A0PM50,0,390,6850925a216dcc68de2086088c6e843f8a79daca43279adfb6c64d42af5fb162
A1T273,0,254,868d7d787d8c53fe5e5897b45c240a692e8950f6329e6cc1644f39e175fb0593
B5Z1X6,0,252,78a6aea62037616f97ce447ae1af1c917d44974c73bc48eae32971069316b944
Q82HD9,0,269,c5618e34e27da59a8623fd7530fe7f3eb479fba6c26b333e9d854ea412c51972
Q02N15,0,275,6a5207b695b811942acafad1206fb9c2b4be21a6a94b0b726f86d9e93ceb1240
Q49939,0,423,9afb92119089fb6b969cdf738f9b661a6aee9fda2a1b45f4231a555696f33f28
A1T9S1,0,416,8bc8c7723f7a8c7677ddda53eb00f9e36a31dda79b55c57344b27fa82170f4f3
A1UGV8,0,410,d0dfe06606d8439af8d1fcd81b1bd29c5b053fdd13a66a7cc6f53b424c8e9a87
A0R1V9,0,195,84a0104c8d6355c653c8b7f512cce6d9e9535f65a25b22734b018627eff17ac0
A9KBI4,0,177,83adf05561c502049922ccc6f24f6ca6d61c67bf45090795f2e70354438e7547
Q0W0P5,0,300,42afd95ad82e368a1968f19bcce5ff4dd94c046ef9be98a1d8a560c3e5db9371
A8AYI5,0,245,5f05f589ed9b3341e825fbbcf6a9ba035b75add38efc4878758e99112be95479
B1H0L5,0,249,5d77b18f684e9a905e3ce545cedeaa97ed868dec9eb4226998bbc5dafd681830
Q65W17,0,257,392194fded591c5fcfda8c4a6af7fd88ac3549611265e71b5cf33147c82d79cf
B1MWD1,0,245,9053de57b2d0b1cc5b508a15625d2624030705bcb4832e68da11d29432a9f407
Q46D93,0,322,b6a7e0d36566876caf42b6fa6fe44204a837ee8e96007fce517217c8770a4995
Q2IMB4,0,270,958919375f602c5f5f02656a92a188b58dc534744cf325034d21118a6935ffb9
B1ZUD7,0,292,c06c2ac252cf90736c2a2306f640fcede8b813a82e07291f6004eb59da2f2575
A1R587,0,316,09491c5aa4e7d319683ca7ac4f4299ee13511a1894ec4983514ff77ae84e7f33
Q11QI8,0,264,95c872103c8d56ba805beb7a0a63cc28f4e7e9ca261679c157ec858663d42cd0
P59297,0,285,294c37a192ac7356af0f87ffc00e263e4eb7af52a5ca1754cc51e032cdc4ecfe
A7Z3A9,0,258,4b4b636556b2651971c60fe564d9203702b127c490a180b6bbc5480c2249b1c7
A0LDX4,0,294,78f5e061b3b90703a6638b1322e2ea577b93bf3d4c2093fa98ae0cc2da1492b6
Q1AS30,0,253,3387a9a74c174fadd832c28419a800ce6a2f2f158885fcdbcee196dfb8c35caa
Q97GH8,0,295,13eaf03b656048379d29ca762b7673243dd92e5b801fbf20638c1c7501cbd798
Q6GKC4,0,256,b790f6b304bccbd042ead876de298d19ea4855aea79b9bfa3da12675415ad1b8
Q8REH1,0,193,695689bb44c1dde12351c3894ce6630eb31712604743a2e17d20877f8ef310ca
A5FLZ0,0,193,05dd0654f58ebd1a5edff6a4e74661d52eb9020570a06bee3cf0701f1298815b
A1U3C2,0,216,1e1d93cf207d720837589c34fc2baa329c8c377d4a88daa6a908169d1dd75960
Q5ZVU5,0,211,a0a8d0f9f330466b5309b1fcf7b961a5786f11de0af2f2f05230ede4f39a9b1d
P0DC62,0,210,c71c448799f3534b77874beefa7132fa65418cbf57b6fe6c71ce741473776c83
Q2JWZ1,0,207,2ef6d17a8d7565c3dc1580fc0e6d610ca2204a509464a3a08f4900ffe9f36461
B3DVR2,0,204,8ab4f5af50d1824ecf8d4cedb2428e1d2b86ac80a14d0c6e62078c2d7d20bd26
B3QYZ5,0,199,ef26426beef940dcee5b0379c9e08c066a163053d83db677fd5ee8f1d5c26cc9
Q7UFN6,0,214,11634a3aa9dcbbb07ff8af0c0cb5b66fdec48178d8e6e76c551445a791333e66
Q3ZAJ1,0,204,dbc24fd4c4c787de4f1aaec80d3c490dffba3cf9d68459cbc134ae198350a288
C1KVD5,0,188,6f62d2627fc54015ce52c8bb71a50b40128b4ddbc236750044977e05dd8d3991
B1KZR1,0,201,1607053ee5acb97a969da9765d72c6dad668e7106c57548a22bcb3094778169d
A6L0W0,0,190,7817bb65c78cf1da2586b236d1428aff57f85df9fb4dfd26e60b99ca7bdcff23
A5UVE4,0,199,4dcfa4c2c7ece6e40450645cf11581759afb01398d49448f2ce07d76b17e00c2
Q2IKJ8,0,187,aa032477e3b7910e7629892566f7aa2f8865ac001ba4df6293c4266ff53ed9af
Q2LU86,0,216,50bb14798fbba3deae0c52007f7dffb5f5786cec10ecdd785d0c5fd351d157b6
Q5QYC8,0,209,daca524f1f1c83de2440a1dd4e65fb50418b665364027ddf77778974e599f8c5
Q9KD91,0,207,e4bb09b67aa5669e3125b6f924c15d3e5f6fc5324f72362b3a7b9e2283e99af0
Q21WQ0,0,198,ee6e6548bddb9bbc9dfa803a99bf979d1777dd5c7ebcbc1da0a3f87d76791f1b
A8F479,0,197,ebba231bfa629015e37e297abafce8e1d18e115d272432cc2bbc41fcc7ce1f3c
Q6L2G8,0,282,66699db8edd48635547fd8b08249015c81c0ea4d98bd7cbd46f75c294d09a9bb
Q3B2Z5,0,313,3355dac6bceaa45ffc7dc1ffa5b15533303b47e3dc263811e339e12e3756e96a
Q97B26,0,297,311baab2cad4995115e0459dbb7c1c82aa2424da7619db36727263eb1e57f3a7
C0R2M3,0,292,7927398b03b5fb3323e666fc8cc24a866fe0d0289f4f0c16b05715fe77310903
Q9Y9J0,0,307,00e5d60119e02e932d8ad737c5b7b371112efdc0a636a1e9f3273fbadc517b56
Q09899,0,336,0dc0de45436fd6adf480f7cc160e4b1d3a032609d275d0209ccb2d42fd5ba160
Q11XT5,0,312,258115fa26bfb6a63145048ca2b79872ad31ce4a507622975cd4a59929a32ee6
A4XK06,0,290,147826480c91071d7467a35fe89dd3460a043b3635f102dfdecd414942ce1791
Q6AHF1,0,329,3cf3306824885ea9e20d6edc85c9ef43544c628fde01b6c08536f5350b4521b9
Q7VFE9,0,321,708e48b17d35f1f9e8e629e2f780c55f351c5fa3c483b1b78c7f12f027b844aa
A3CL78,0,306,9311badb42e231ffe0cf549b2b72e6776eb03c6317551b1c1afbdca619998497
A5I0B2,0,290,34a7910cab5b1a3187e5e267ed2c754927a42b231617a863548747958193cd86
Q7UPN0,0,337,1dc1057fd40fb0e139302e4dffd6d6a148541c2483dc2cfc93b920cabcd24579
Q9HMY5,0,396,5bebf5cf989a2f05fc80fcc1813258772ee4e78d7fa6b30dec0aff1454238c98
Q82P95,0,314,83fa5e8eb74236240e566b853c4824dc2c9fdd9e7859c44203d5ac9809aa65a7
B3CUP9,0,298,89e59a3379c769f95e5b84548c8a4dbb1844c27423b2eb89500de18460626704
A6TJD5,0,316,18e7cc6003e0c515a9a519e469b4ffd0e2673a4daa76b6a89c3d5eb7505fe554
B6J3T6,0,307,ef76712dc405d1ab79e93ac63d985243adc7e05a568dec747da749cb61ca03f3
Q2KIN5,0,361,c97432a19c46a4a3236baf9cd9606fb795b5d48c0585acafdcd24a4c7e2b1e29
Q59293,0,291,5cb50ad8bca39f2ad6c7b2932ed7e5ec314b40d1ec3ea92326039ffb5dd1e262
A6QHK4,0,308,6db880e191dc7018fc21d969e0c00bcbee70fe67f036d9291c350ef83dd8a2ae
A0Q4Y5,0,332,0970f1ea4a0eec917938db19768cd556c7ffa6c0358f9520393b06b4c1666116
A5GTA8,0,301,e31b754416c2dd1297a7288e3b3128498c7c15fc754fc27c81ea894b7ec56065
Q3V7H1,0,357,08eb202561a82a4d30bf9da3f56cbb73dceb9ec7d7897a9865cb250877e63bea
Q2NIZ6,0,338,b9327471f4388cbc32a476444d37a73a80cde454066d98312e76cb1248354d38
C1F6U2,0,338,c21ab09bb4d2c339bdade5f42218f3562ed37047c3c281f4e377e24efcefcc5b
Q6MF42,0,333,a0c257927129ed450eeae981a12c7465fe7db59ae68de6b62d874c85785b2b88
Q5YRY6,0,336,6b9a6fcb6e4fadce9fd4fdd3d6ea2bd3c13ef43a4d9b4fffaa69f7d8293393c2
P61747,0,322,1fa43f5743dd7a363d0621afc76139dcbf9c4656dad6a8a1da59b5577eb29d55
Q3YRF6,0,324,36c0aa702d32347423509b3d4fa13de442181e7880707230be03c36f976e9a3d
B7GU03,0,333,1e03c33fc82ee325fc867b90f62e3a6f02639e29a32b3277e68b0d3b27938765
Q8D216,0,329,91644fd46f1bf7fd0afc63745c3cc5e162fd08c52fbbff58f3b3e0cf7acbed1a
A5FPU2,0,359,bad1fbe65f4e0275cec7965264189bf316f66080c6db04f9c58ff577d974e782
A9NGK6,0,331,c850d6b18b3cf240fb0dab483b2193b0071466852cfafed896046320e70ca15b
C0QYQ8,0,333,c1a814596931317575c34b4f09047f85ee3a0bd8b9263514b99e15c5b299d733
C3PNH2,0,325,052df1246cf56bf609b7856b48d07675e27d9abfcc86db31e39b61523b0852ef
A5FYL0,0,321,7ac460dbc0d17950db19c0eba3d109075e353988ab39c5d4bf7e199511673b39
Q5LLR6,0,320,e8f010047504b6fb7d5f94234689030dd50cdaa8d263f39aec10860bd632a3bc
B1MZX5,0,338,38847e3a7aeb335ed8d40e9583163025af7990381a222b24adff78603c8be502
Q67NS7,0,342,d43bd9bd715ad9277e345dc2201f652a4e4d7f87216f7cd8608d2a3dcab1d430
Q2RIV6,0,335,32654987430499ea6202799f558b94b75f7e6228b7ac7860671896760e44a9eb
A8HAD7,0,339,87c77da4b3577d1f4ba7269dfc7867652511153cd4540e2f9b1d75346b5127c2
Q87CK3,0,346,a79fe32135c05ea31c079902e09e29dbdcc3b2cf79d118cffdb0bd62bd9a7458
B2S4P6,0,356,0a1c5e57b58c450ff9833e5bda036365540efe6b32f0b7a9fe2a55fd2b826f7a
Q5V5K5,0,399,f585b1cf5e017d609f06c33c0db671bd65df032ae71bd7d3214827d0238e1947
O02607,0,536,3f8476fb85dbaa845426f0ce1bf4923f670971384397491ddd2b5c905bc5a93d
Q12X75,0,366,fb91d5ff2068645440310f657d7d997e606cfb7e32e0b67f6fe93ab3720703be
Q7NFY1,0,395,4e03e8dcb63d407df4fd2ca5edb2b411efe0266456ad69154674ad1df1144327
Q1QQ46,0,366,c24a7efa61d35998eb05b1ec27baeccdf9f5c6ded566818a5d5724143bee946d
C8WAF3,0,380,744fbc6f4e1927a38d1246b36bc512b155cd80399c192b2f8b7b6357afb8b4db
A6L3D0,0,358,2aad2e66467f7c6f2c3e9e3d7d3c395a0f8783fbc00664373dfee3e4d0e7f4d3
E3PV41,0,370,95bffb3eb9759c9dd0f14e49435a2cf11be3fe57c6cc71810be0153d3250cbde
B9MRS5,0,383,5b7c1ed1ba03741189c1b25e601b5546858e594be14449dd893f36abc6d6dc21
Q30NY4,0,358,129ec9ed12a354a57a6e7dabb9d0d202f8d6f829db22027c1b0e2c10be3adc24
Q42885,0,431,4e15d0920c5b4c5f61fd2610b154b6f72f5d58eec4b5324911def2e42d0d1ee7
O84373,0,357,c2b04cbd2abee0c4a597e7d2a35a9d24f1397e93acf4e882e91411130a9e8afb
A3DDD8,0,394,0fa35110258cf921742fddbc9d7ad297811f95315648c8907d84ae2241f40ab6
B8FQ92,0,382,63e3e57fb2e92bc4d5224262ae27e66b497db5685d386dfe25ed398450a47430
Q7UPN5,0,404,a6b6a44c25ca003018a31e2d4f147b2c8baf1ebfa746349b3e7d35d64c917f85
Q9X5D0,0,410,87169215b5e38d0a045586f04b600c43aa179df2c30ef86cb05068b5518b420c
B1L9E3,0,376,d8a674aba027c673b920612247201c92a24353f7ff2fb5be5bc8997627f91b67
Q73NM0,0,361,615e7b861cdbcd25cf2a971459ff391dac7b4307b5708877d63ba9d9018086c7
Q03X09,0,392,006988bccf6c1a3d0d44704cd1a89e56f47c4a93ff2787b16dc73ba01606655c
C7PC56,0,332,43534444ef03153fd1cc551c82eda817fb89bd998c7a5b9c52d74afd060d4c25
O83873,0,532,8137b8f044601967b338fbb19a50bff7e1d483a469d5dbdf4b69967c120bb447
A4IZG9,0,416,b8de27a30901762f528c7874a91c1494155cc818bbcf0395d47fbd902fd1a431
B6J5K6,0,442,18b22c81373e7dcd326400a84deec60ebb59c6afda208dd72e6fcc3653dd47db
Q8KGD2,0,465,9ca61fdd2d54cc589feafb99d98a1bb721384db703b78b8e15f0ae238dc3e4f7
C5BP36,0,453,3467c4a32ededcd08ac51c8e047a320d7ea675b8b2a6eb4e18efdbc5ad8aded6
Q3AZI5,0,462,bc5d9c85dac7208f78266d28366e4d2afd40ea8d9c5659126005285eba1c637e
B9MQ99,0,457,1db9eacb67fa379313dd33e38dd7865e4ed9be33c33d3e4ebc19b300ec858666
Q3IG02,0,446,7a114bf36a89911fe7535fc9a676f01109460258e904226b0be9be13948cfd9a
Q04B73,0,460,5699c3e017db33668ec8488cd7d2f25d720376ab89d9315b1075f1f2d0f60375
Q1AVX1,0,440,89d4b2758093a4d5b18652c86fdda9bdb8ca17e314528803d1ab257ccf7acd0c
Q87SG6,0,437,e2f1adf4362b62710467559185e64db97c275e7e04b0c96ee440267db6803755
Q2RVU2,0,477,e4777c71d67c72b8f0a7d00463861c6e6d526f8966a6c44fb2d085f39d2aee5c
