Entry,EC number,sequence_sha256
A0A3S5YBC7,3.2.1.123,a323a09f51a225ba94918dba3eab71158c8a181933d0be56d78b564c33e1bf8f
Q6L6S1,3.2.1.123,51dfdcd55be9434af6886cd37a28ecd8556a16682a5459b3de81c8472124fad4
A0A3S7WQS5,2.9.1.2,57c880f22251d460d87396a4a8de49ea61a3e0b65ed38601095b57cc9b9026d2
Q18953,2.9.1.2,a86ee58209c8878eff995954691b048bd49db1286f3710af4fbb0e83607e119c
Q6P6M7,2.9.1.2,8e42e4421475a8f3fed267eb48fcb729bae757ae4ab3f029e6161966811894cf
Q8TXK0,2.9.1.2,61ab9902eebd5715173b49979ac33f2f3172b06f2e6a757d6c093b751355ab03
A0A411EW25,2.1.1.381,deca05a4f4a6175833abc5353729e7dfbddbf0adc350a32cc12c317f46fee405
A0A455LLX4,1.5.1.39,9b42bc51e9fb5b4da83669ec89dd63413a6edbe283661affc28714895804ac95
P94424,1.5.1.39,8472febbfd5bdf08676636d6c38f770bd1a60f94820e2e2dc2ee19d2f2c7b350
Q07923,1.5.1.39,ace4dcda9343ee6de7200c0f32826fe223a11a9cd3b54fadb645887079ceed6c
A0A455ZJC3,2.5.1.102,7b3c813eba12dbf61ab693790704faab81e66a672540ec73ceccffaff7605e4b
Q7G602,1.14.14.82,ed02bb3119c57b2941ea33ece8950ec9f91e5e0632484f1859b5b853504beb64
A0A4V8H040,1.13.11.90,74d6699a49dea50464d5550953d83338d04ce86465c4aa9c4e2e28bfb6b5322f
A0A4V8H042,1.14.11.72,b21501efd3c0720950c18f187f7b4f5c04f7169f8b991761b60392297ae63a6d
Q7XXP3,2.3.1.302,273e7e030ed7939087cc958003cd6a1a341580f410eb888181139aa5dacdc125
A0A4Z3,2.4.1.87,c05c98e51e3fb328a5eda2c147cf6744232eb30bcf625d1e7938d63e789ac807
G3V9Q9,2.4.1.87,3cfa8924785aa0deaa79939080777c4f4f4a5504b6eaf6633bcd766f02e87871
P14769,2.4.1.87,a1d4223a15f222fd9b9cc40092d166ad0b031e87828dfead2a06638feee1027c
O26314,3.1.11.2,924a65424fbc172fc1eb4ecd84dfb545aca997d5728fedf54a2f1b281633ac67
P09030,3.1.11.2,c55e1e4508e0a98b63500ce0c69bd59289e5929d13f09f822fcc23c0e48a42c2
P0A2X3,3.1.11.2,ed64708c4802f203227ad6edeee959328df46136f84a0a581de322a3d6a508ae
P14746,3.1.11.2,ea132c779b2050a05a2343f27e744c87c6915c3e2760763358c381a5f8d2c60a
P45951,3.1.11.2,3090d6f6445abdf24d78f51057dd117743390a01f8fb490c98f1f0eb646ecfa5
P87175,3.1.11.2,02e2889553b07ed9769c35549ebd677fe00543b8446c11e9891c7e30bfeb5df6
Q9Z0F6,3.1.11.2,6c6a91a1151696ec367bb63fc3a64c33764387b9301a45fb534a17e2f653c91f
Q9NSU2,3.1.11.2,e54f8296e356537bba31df96c4c474c53a4c22d49f4cd23755da07fd9662c49e
Q9R1A9,3.1.11.2,316ac818c831cc3c6fc16fcd7ac6f97e950e0dda12d3353f86553e67c48b9b2c
Q8I384,3.5.3.1,42fa7540861fdff2b98d0d4423176eca2a0b82275ed279ee8fd913b45afe61cd
O08691,3.5.3.1,46321bd31693f885b4b8e1a1ebc6273a8aca56410ba30d385d5655a99c5f4d95
P0A2X9,3.5.3.1,57f6f28887080386d288aeb37443d5690789804b070765fa3b32c39f748bd820
Q7M0Z3,3.5.3.1,d3f9ed147854a8643b35e0e894a0f37d4530c2c967e802904a5a8261d073cbd4
P37818,3.5.3.1,ab7758e0522b9675f51f5e572ccb77763d5810561d59c353e512f860d8520c1b
Q1E180,3.5.3.1,aab2976a33e3ea870888e46a4a90c9bfba06623da3b623abd6b55b6a12305d87
Q6CLS8,3.5.3.1,25cfa8ff591ec9aeb5ddf5ba66ea131a42973c6ad907d38633ec5377fb76b203
Q74ZW4,3.5.3.1,208c173f99c7a8783cb02574208233ed7c7a70784d36551bef39e15ca103c911
O49046,3.5.3.1,709c7caadc648eba81dca9ed28ff436205f9617866372de1884b00ffba43d519
A0A162J448,1.2.1.3,de6fc5002a18bcb73853e7de2cd9e2c2367e7d09c166902c8e7c1a6f7c95f0a9
B8M9K4,1.2.1.3,863639862fe6f20763735116a59e16f8d827ff6f5071aaba1b7f6e72d4f5e92d
P30840,1.2.1.3,fe708393b03ca148b59bc3b906b618d09a51a66739e61c143fe7d9c3bff882fb
P33008,1.2.1.3,be8aafb3fdd8317353fb89a99fb4dd4edffa3e5bf6612cf9934e9a7b4057f366
P39616,1.2.1.3,17ee9fdbf479c3e7bd896c683291b0d22d6808a414ce58bb73ac5a05fa4fb9a7
P12693,1.2.1.3,30e1ad6b6b0e676ad8ba67ddc35f31fd94006453e0a0f31713a3c84e32bf5b05
Q41247,1.2.1.3,c3af18b8559070da0d1bff71b57518207455bb5dff06fac36a4975ed646e892f
P47771,1.2.1.3,7badd08d4507e655f56fc26bb0d479cee0fad812493dd04a466e49060fb20d18
P94358,1.2.1.3,041e73a7af0a84d6aa35677b2a4a05c2fe381dd799bb48917a929afd60f12988
Q2YUN1,1.2.1.3,ebca53810f67036826c534a20de5070ad508ad74a034126b266e57326cdd2bd1
Q7A1Y7,1.2.1.3,be3a665f33e15e8f3e92c0f7b8c2db92c9407ae0878f11324c4c0f6770ec0ec3
Q40255,1.2.1.3,158ea9a38495b2e6c7fa001557c4859271e29628ab4ac881b300ce2d1e62dff3
Q8VXQ2,1.2.1.3,41c3791aab9176e6a5421eccb952363ebc1fda4d26d1f11112d8a20b323fcf7d
Q9ZA11,1.2.1.3,61c35cd325068b470fbac121bd9a7a35c8376140a8969e94094634fe27bbc935
A0A5Q0QMX1,4.2.3.126,24752af22d66d27399785580d56f09b6f42347e4296e51c1ea7cfcd18570c2ad
A0A5Q0QU70,4.2.3.126,af1c59b0fd5020986339a1df2fca1a534b930f2674e14f5aca6061477295b55a
A0A348B779,4.2.3.127,c4cec086fb6f7b148f8c4cd9bcff5a4560f71c5683272b67bb26cc37c9522ec4
A0A6C7EEG6,2.4.1.329,c2eba594362865b8ff36e04ff35e6c291624203e5ac307f0a1954fd6c3fd254d
Q9ERD9,1.13.11.52,26053e18e76ad88998038da238c67433714e63b74d26bfd9615ac4ffe8368dfc
P47125,1.13.11.52,9390dc041c2d722413278b58e695257a00cb01b161024a3b238c59e01f3f149f
A0A2I2F272,1.13.11.52,b8342214b4d716b5bc0f37e67ff1066a13d56b3d7fd013bbc0bef3e2f9c01687
A8WXM1,1.4.3.1,7aa89b3c8bf00caffa554a60021edb1b59696b5d0f834ebb95f18885c76d907d
C0HMB0,1.4.3.1,c58b58b2b53f4476e04914f39ed9d39b2bfef811ac6d276fb04e1ba958d55912
C4R6B0,1.4.3.1,d72759388546fa4214c370892dddc53303663916d1c7801bdd8ab7d82537a31c
P31228,1.4.3.1,7c5dadc3143c7f5f81deb271ce6859c034a8790573eac42129067d2d87c84162
O01739,1.4.3.1,0f5fa61900095a6f9b63dfe3e59ceb22f500b697b887ead58ce8a5f4962dd54c
Q556W1,1.4.3.1,d6e4bcf44a0fb0b7d43e978dd4cfe3856621cf08da65fe63816abd58309940bf
A0A7G5KLV0,4.2.3.177,8be5ed359e692b62566a220bebf7c1575d7c13ea4d75e91d89d4d395f7d8b32c
A0A7G5KLV1,4.2.3.128,3dea4a50be5cf8a207b0ce87bfee21d43ae5c95851706eaaf27d61c7d473e1e0
A0A7W3N5X5,2.2.1.14,0b4fa465f2f118d24766e06b85de1e342a946ff17c60f30f700e710d132b79b1
A0A7W3RCJ3,1.2.1.97,13f570602073cb67be5bc97eaf8e506911868b18b76299c6034baee95ca1b50e
A0A8F4N283,3.1.4.46,ab1fc255829b1fec0c41faaefb69b7e54fb2a01c2e603169c7d89142ede1c107
D5V0N9,3.1.4.46,153eeea8c8e2b32a9d71cb0b36f8f5933e749fdc9695bbceb6713fb8bb6596fe
F4I8H8,3.1.4.46,6811921c50d9f0b42d275d3d6e66aba8d1be09937158436a05f0b1d30e1efa61
O07592,3.1.4.46,2549a745169ff0a354bf2389b957b9da1b85ab902d397034a730e4dec69162f4
P10908,3.1.4.46,473db7123ffbe557e144ebf4996eeeee1c9e9d4459669037962206d334103c0f
P37965,3.1.4.46,89ba14d3490df9d0520127639156d6d50d64ce3d17216894a28cf8b39dadd408
P9WMU2,3.1.4.46,46e1ef1dbc7cbf216d820b39452a8d7f71444c59d73ba305321ecd6ae51aa9de
Q6XBH1,3.1.4.46,2f47b61e47ba6f921f82d87c77cf3d2f36701c8433884701c8f7f80877891b3c
Q8RB32,3.1.4.46,86b2be9b14ad4c2dfe80ecb46a02f750d25c3d0e8b4f066190ab24bd51e27b90
Q93GX3,3.1.4.46,7bd4574dbdd615f0967fe367bd96afa017c4141543776c9e6db93ac27b6fb217
Q9FLM1,3.1.4.46,8865f21f67e5c5cca8aeae5aa8e0dee88844a23871f3c73bd46b2c410cff4017
Q9C907,3.1.4.46,e794a6932a8fac4ce0fabc41621fdf429ceae34976a3a3ebb0ac7fc152dd293b
Q7FAE1,1.1.1.295,c0c3e0594e49a65728ab261454af33bec7e5ac64b88d58776ee84f866bb52a2e
P29828,5.3.4.1,d367f5a25c15885b996d114213f103488fddfad4489133814612097c69e88c91
Q17967,5.3.4.1,849d0417933323de884c7728ebfb5017b8227e782464929d74a1e1eee3318e97
Q00216,5.3.4.1,c2ab2578a31983e318a881af29189152c54d732dba92c9217509a2c755328534
Q67IX6,5.3.4.1,8fdf620377310c8d12dab98292cd3b8f32339bb08402d6bc3ffb52c093635ae9
Q5R875,5.3.4.1,eb213f14992a6f59aa479a7fe86b584e3937888afab3ec29428412d708f8ddff
Q14554,5.3.4.1,34bdd59af61ffcc99e9f9a3922badcf59b073d62331ecbec893651f11d672420
Q13087,5.3.4.1,e0898f9a92f37372e00e7270b51da792b3e13f65159573c0daadac2413c85e36
Q2HWU2,5.3.4.1,a37a50b668c27ca2adf1e6588dc21da3430abcd288ad992e2cfd09a2af6c9c5f
O13811,5.3.4.1,f39f00ac8c78753eb69ec244b0e831d9449354253e8e475c7fe4b4aa9403aeeb
P30101,5.3.4.1,2246e027ea031edb3b93e1ea9ac0b693e9fcc25fe5a5d1b2ee7381119fad1162
P17967,5.3.4.1,d99cf832b8b84bef446037245d90b2cc81b87dfb904c84586cd3099b3b09fb37
Q75M08,5.3.4.1,fc26c88162be6ed4868232b99942752346a5d09c2a1988073c84a9a93c791f3e
Q54EN4,5.3.4.1,18cada7fa137e93cfc6bd7c9b960482beeeb151dc89b6d0089a8829df38dd2dd
Q8NBS9,5.3.4.1,e865c06ecd1be75caa52ce4b2140dc735fa17829ed27f8d15cf5d0938536c3d1
Q9CYA0,5.3.4.1,b933fb7bbdf52aa4594bffdddaf53d8a45cea3a27a9e0fb7873212a8bb116d3a
Q66GQ3,5.3.4.1,33ec799fa3559ebb4695be51b4c150a983655918d03cab137f9544922acd1405
Q8VBT0,5.3.4.1,0bf1e1d909e96f50f77ca32d0447c368cf1fcdd78a40e6d0ec3d4fe04ae67f00
Q8GSJ6,5.3.4.1,3a163488f6fc230da83838f2ad3e30613b749ebc3cf1987802b19b8d67c78e5f
P55059,5.3.4.1,e701d0cc5d14102ce518d9fcdf7473d0d45bd04812b6e0c2720e80697215a5fd
Q10057,5.3.4.1,87d11f206d9925118d978e2302e70e147365e536e4dff2d59e9b4048eef5b24e
Q19267,5.3.4.1,9990abe3e206296979394b2a6f45f33b325cca3c3c6a7c0ca4732f59fb5d338d
A8QCW4,3.1.1.3,68c83514d414cbb5d4ef292079fe58d9f40dc2724fe3c26c32cdcde0c6e01eac
Q2H6M8,3.1.1.3,ad2a922960fe37494d13645faa789d5e9159ad884450a3a1a8e94522faa3f062
O59952,3.1.1.3,c6cb4fa8a559c00f4f75196aa65d5b4e53a61893888093afd08ebc09d87464ed
Q7Z6Z6,3.1.1.3,b546dc4b0ba6ef45d6685e303f7a621f258da4ebdcafdd7e9dc8622f724fb1ff
Q9P4E6,3.1.1.3,5c25ba0536b7b02b31915b758bd76e02bd9470f03537d1a7fef0ba842e43d1eb
Q5U780,3.1.1.3,fd75008a4810dbd823faf33974be0cc267252fe3401f580354e29d40405d526a
P26504,3.1.1.3,2c3df431de6d504493c6d37eb5ec1a3c3834c936c1d6354f831eca32f049b03f
Q94252,3.1.1.3,6b7bbb37289abaaf3cca989a515d4836904d6b547090343a4fe604b0ecdbc3ab
O13934,3.1.1.3,5719213d80d171a5b2ae50333255343e80b71fecd98127cc68e6f2b1766171dc
Q96VC9,3.1.1.3,585d1218a18e3af60f0238c9378c042441d362abc679c1c752ad0dac4f30417a
P54857,3.1.1.3,6a0d8dc09b660d250f7d64cf43b39f4cf4459fe0161a9fdc55af55090837ab7d
D4AZ78,3.1.1.3,9ab4b506a7a2925b4d50b5c045ed36b6ee4fd2c1e17875adc80b25fdff19660c
A8QCV7,3.1.1.3,9801b5a554bf012479d2b6c9ba74775a4a2dc6e33d5d96005f42ce82b380a7bc
Q71DJ5,3.1.1.3,44fccbbaa25280db1df86d1daaad936c6611cf487b5abb6431251079ecc3a627
Q99156,3.1.1.3,04afb94b76242985e7ab6c7208bec31d829a953ab34d6dbde5d896d6e9a2ce15
Q9P451,3.1.1.3,7ff90269c7d5dd63e69b20636818ec2ef7f62e445384e247e6b9de5db19aebcc
Q8VBX1,3.1.1.3,8d38f85988e938350801757d9dcfad3b57459e5d98b163aa005269bb496f5ee1
Q92FR7,3.5.3.6,3102ab42eaccc2ddc01924706a4d8b8442c059ae326517f6c348c882f1ce2255
Q0S4V3,3.5.3.6,7d5a00f2934f2500c56f972bef6ce76790912a8e46df435fd17260fc0a430a9e
Q8DCF4,3.5.3.6,72f59d44b80b554bba5f07ed2966b2ece0f888737d1894e2bb236875f32ab2dd
A5IW62,3.5.3.6,fe987e561cefe779fd32c4dae226011c45d806ad395e1feb9822c58f934f8ea9
P41141,3.5.3.6,c31906024a852a3f4a0cad46a09283470798a3fcf6b342465fe82d3ae7e5e02b
Q6AA78,3.5.3.6,12d1cf004951774312a06fa94c23c7f5250f7abfd1be79875a1146c4e0233924
A4VS64,7.1.2.2,6b441d1629f86106921c2f03b9fe60b17380078b135fc37664a235a88b848d30
A9MJR9,7.1.2.2,3f7314e48860120d3ac31a7c2632d1a545c0041c1749e761c4047ec7a6f2f3c0
O67531,7.1.2.2,af1eb812588b5861ffa745981896983d4aec63a4d12f978a1ef4d3407d96e9ce
P23445,7.1.2.2,8aff0c0ffea5bf35e60b902fc481c9ba3395935e631b41f876e2ec3235b94a2d
P57178,7.1.2.2,918619e9ca5a0b80c8e92ac8ae836ed589e49d7245a9547c33630c08a97bfe02
P38462,7.1.2.2,86941d871d4807debc05052d8a99a3afe605d90fac4599ac38307967a5c30772
Q2YLE6,7.1.2.2,b83f2d16cd0e58eac49c34a30b364e19554d5db83059948878d2ea37262d2fd6
B2S1S8,7.1.2.2,bdf4e7a49643d3870f5ccf4c03f4ea5f6e1c7a01fd5a8db67664fbd1acc22646
Q5X2Q3,7.1.2.2,d888f74ed690167258c69826d8b3a280ee4263dd09b5e9a921452e71a84f31b5
Q98QB6,7.1.2.2,20e76bd8f4c653284e8ec49e234e5b8d40053664c7459adba0064c3035e53bfe
Q9ZJJ3,7.1.2.2,1b1d36b1e924ef7a3917e5d6de3c832da3a40ba3d7db5711dd3837325f6d3ee4
Q04FB3,2.7.2.11,f13ce278dfaac8f2ed79756f725bf92c03fa67c5172d0a3ef4cbd864ba52fd32
P94871,2.7.2.11,a783ba2732e2da674cfc38f806388520ba11ce814fa8379d00174081e014b4dd
Q4FRK7,2.7.2.11,56f0a7007d51d04901784c31f5a78172a35c2b8a9c9b6021f3e8ac85dab81a7b
O07509,2.7.2.11,8335417cd97f700d1a2f1fb37a6d83bbb45569d1b56d17ac7ffc017a19548aa2
A0PXA5,2.7.2.11,6bfd398a9498a1840baf1457506f498d44d32451a2a4dcc2a9b927874de37062
C5CE10,2.7.2.11,92bec17dbd82e2b12053147d6fc14bd1dfde6ab62f83664177c2dfbdd9d2ebc1
B0RDG2,2.7.2.11,661ab83c295ebd04608e8d1309239865589114bfc840f15fc576e181f43f5ba0
Q5NR24,2.7.2.11,aaca6011efa813a6a354a565695be02244d15e29df55af2e0aaaf305b07ed971
O13810,2.7.2.11,9fdc13ae56f6adf7e2193121e8b2902702b918784396e987de9b82de787133d7
Q7UJA8,2.7.2.11,537d0ce54e998fd118075bee5a82d1e46f37a7484ccf45c1e7182f22f59c8206
Q2JDP1,2.7.2.11,a98a5201726778c7cd5158e2a20634d2589914e0c16669162f8de50646116fb1
B2S2U8,2.7.2.11,b272a3e6032f58dd96086bdc602710586ded79ad0a76a90d52c4569f5e770934
Q24XR7,2.7.2.11,c1f518870e0243c38892ea15d26fb04eaf2aadee8a7083105b7dd65f5af4137b
A5FQ55,2.7.2.11,17e39b464973d6e7adf4a40ad092a827887142cb56465580c7f79526f472ab8f
C6BZ93,2.7.2.11,13a47006e44e0e02a36e25ded93f26f2d80a92bd6171523cf9f3bbcdbaf1c668
A8FYU7,2.7.2.11,59bb9bd13a0c5e5444322cccbc5ffba3e6d3559df7510452fa2307e6dd92eab1
Q6AK08,2.7.2.11,9407162ebe8a5f0509442c0b418bd14b7b21016086091ef667e6c1f4248c76ac
Q31B89,2.7.2.11,565df32ffe8c464eb95b416c2abce2a77a9133429aca070180ce79462c8ce1c4
Q55511,5.2.1.8,2fc82cbe5d9d798127c27780af0dab0614aabfbb06ddaf2f787bbcd7d9ec04ba
B1YK87,5.2.1.8,b2d89fbbb14a15bd49a2440c0598a98391e57176150e01b978d4cfc590ba03d8
Q26548,5.2.1.8,9b7fa4f014e9705f30f31f7c4cbc2dc14b23a12a961957ac334fdeec9337bb97
P0A9L3,5.2.1.8,d0edbb1ad1ab24249988420416b7368c370d0d571e949acd44690025134e1858
A8M1L0,5.2.1.8,403c5ee0b4f9ce950499f8a22105300cabb6b430493fe32fdc8fa429362c0450
B8IYM1,5.2.1.8,21588161f7f4bb25d1b1f6fefa32966a1e3e23a671e2aec7f33a3ad79d7c722a
A7HFW0,5.2.1.8,f4cceaa7f57a9d9d39c3b8a387560bd30d215150a739681ae2513c00834aa4a0
P0C153,5.2.1.8,ff09ccd2026a908865820e3d17322b3d085c10e5dcd4a978f65c1f61afbafbb3
Q1QZ33,5.2.1.8,c47c2dbd9d36a7db62b094ec94e85728db115b93867ff0d59b930b1edd1eb5f6
O07046,5.2.1.8,1e4d1e8832c83e6bf73087639da6e6b45e78c44c7ac436c168cfb6bb3a4af675
O35465,5.2.1.8,3dd4919aa69b2e0c3cc1c523340941c684cd1a731b18c620ea6894231a9a8615
Q4P555,5.2.1.8,02a84c69f1421a5a1ae3c75b6ecdf1a74507e6701d7b8933a5b3be03b1cdc0a6
Q8CNR4,5.2.1.8,18ef0f1f8b124bdd57e135bfdd863ecc45434c27a3055f31de5a8afa6473593e
Q0SQ68,5.2.1.8,3b05cbed7265bba559660dc4b876f97f64491c6332bd8892fca8cdf010a4ddb7
Q7URG5,5.2.1.8,f95fcc198d3b1291f36c748f553074a73e06208ec69ef499da3286919633eb6f
B5YI37,5.2.1.8,36a9c53a2c0d1ef882a1af19fa441928858df2891f167fc74bb046d6000db545
A1AN86,5.2.1.8,ae631428e8b0e5284f152dcabe0963ceb4af22475af035adc86be98887204281
Q8Y557,5.2.1.8,e5892a32422b6e4da264e3de15785974abcc967fed36594e623e5a4d470f6a06
Q6C712,5.2.1.8,eef815ace87880e67c770f14c92f065a17fbf9f1c2ce795f35044a2887ad70b9
Q5HQK8,5.2.1.8,89b516d581dc816371f87a4df7ba463bea948d77f18864a9e4942b57d476e03e
Q9KDN4,5.2.1.8,0107c887bec11e414bae4219096f345680aec629bbf1444d695d2724ec78b928
Q92AE2,2.7.4.27,0256ea1754f3515c975fdf41c7844b5c8025ad3ac5c97a6c2baac1ee80d3e84e
A9G8M9,2.7.4.27,5754b8dfc94e79d9df93d17906ec5427622654e762158702ba8ce583e11a464d
C5D4S1,2.7.4.27,f3cd4d36105796c661fddc5f3148933437a0a7e3dd7af921333771025767d2b1
Q38XA8,2.7.4.27,6c7725d7d9c13f48597ad4936698d300d7572f0832bda7c01ffa9839269ca611
Q2GJC2,2.7.4.27,f4af84e9da8dc99cd3bdba95e99d1c5596118cf1c1ff20f0ebbb5eed75e95b5c
Q39Q78,2.7.4.27,b8173ccaee173ddd1d93b234f1d038d33e290af86670e2ab0936ea169f513756
Q5HL18,2.7.4.27,242ee0d11b29e35d88315abb9981767f2ce70507fe1c00f45e9c70ec1367cf98
Q6A651,2.7.4.27,0680b2135d2a5bfe14c7b9dc538bf0a1bba399f0f39bf720beba1baf9578dde3
Q6MNY2,2.7.4.27,21939bf94ad6b59122c241c5832aee22f6b575db270f22deef46d5f990cf029b
O67857,2.6.1.9,8843cd8747cc7699c97a6249a6fa354d7e2a2f76e560d09fa2de50bea7da12ac
Q8Y5X8,2.6.1.9,016fc316d67f8051b0fc4e3d7923177fb98957175c9dbacd002fcddb370545bf
P55683,2.6.1.9,b172496f28997e6232dadc82439b2a580f384bf17b01a3585699b699e8cc347d
Q3Z879,2.6.1.9,eabd9af6463d8da6ed3e8aa6a45d04f38620ae8c17d74daeb8285b9cfa1d7365
B1L869,2.6.1.9,252fc546e838d10a8afda8514df9c2ef95343bf0283fd411fb2352ddd0a8920b
Q7UNC3,2.6.1.9,d8c5dae73b2160ae384ba0ce2c610da7bfbe29e26792fbf8adbd27672196e4d9
Q5WV43,2.6.1.9,cf393fc44a169d0a39ca912f15d46f0209a3efc73b70015086e5a01c321e0c62
B4U9L1,2.6.1.9,02f43e899168d0fe30851e1fba1ff35f4e2b392db7aee9be4401fe28ff4a40c1
Q970Z4,2.6.1.9,9e2e31d29819dc8feacb484401b0ecf913d2e59ee0d19252b8745001b2467b67
B9MDV4,2.6.1.9,adad59391a713f43d65091a7383f756f613747d45ffe0a07fc20cfa2c869fbb2
B1N009,2.6.1.9,e61c5cc5568358efbc25298a5b9e3b29efdcc621e37bc3e24dc8a7fba5a02109
Q2LST8,2.6.1.9,8aa0679f476bdf48cface453998293a942a9f62b41447ecf12ee4892ab933349
O28255,2.6.1.9,e862a4ad8a72ef3c510aa225d9fb11f16b29fa22ad92125c0bf620e6c70a6f3b
Q5FRR4,2.6.1.9,eb6e71fc5ee31b7c137c537ec38ae5a5ead2682e3f9a285080c0b7634366a733
A6LAM2,2.6.1.9,d3edc3232a3d645b98c01ff2ba20c41317a06f226ea8f0472897b23073bc7422
A8GC78,2.6.1.9,04fe1ae571ebf8859d703e3e3c6774dafb61a50de5b22cb2654c7ac2252441e2
Q31I36,2.6.1.9,edd041108110ade9d5fc656945875f47dc2a6a560df47faaebf9a073fb04d961
Q11VM5,2.6.1.9,ce15ee9e72a3657905f2c3e3e122e2fe1e622eda09b99138757a0d26659b0633
A5IBF8,4.2.1.20,431e7111af285797af2fffe6a674a6fd691f986da0cc984a95b578f8b140ad09
A2C129,4.2.1.20,caf5f24942edc5748d62bb7a2d52fb137102d5fa1a696c57e4b3745c73d5866b
B0SDM7,4.2.1.20,927786114d3801319f7b7388e1f41f81079f44ca7348c7a5f81801fcd55046ec
C1DH67,4.2.1.20,ee83993f9680a59261691b471a59a71167297bad45a2fa9a81b03b7cd8bd57dc
Q970N1,4.2.1.20,22e3cef3bca0e9bb372151483ad505e71b5dc067f34be4173080c87c0f9a2b80
Q2S1Z2,4.2.1.20,c7fd97ed0891cd7936c2d7eea3f16be54af444f2d7357624d04fbac80021b294
A5UXG2,4.2.1.20,f6917361c2b8ef60fb9309dccb5dafe5ab2a323eec71ebf2695cfc0e451a3d40
Q9TLW8,4.2.1.20,198efd22a51dd3da3b1e71d62231474fc2752aca3089d081ffa1eef358da3b80
Q7M877,4.2.1.20,0b25f6b28b909de59525ca2ea57df25fe75494a376de3a1a1465b5d7ca08f9d4
Q8ESU5,4.2.1.20,6cb1f69a02ba190664f9c1d70e159abf4ff3acdcd593de0c444b9cd790194a8c
Q8TYA2,4.2.1.20,23fc715d65b123c371cfcc2dd099d47a2f64782e476e00612c170c1003006187
Q81GG4,4.2.1.20,c5ed65eaa2142233ef8fd09871600a31699cab13d1fbac9107d620b691b21546
Q49XH9,4.2.1.20,3e4664ef26bd2f976efd65f5ea11b1e847fda40abf5530d8586233f92c183333
B9MKC6,4.2.1.20,31f36e7358d0c3f7f889bdde8265b3330c926e179454596c39d2beab1e989350
Q7NHC5,4.2.1.20,f735abaa1b3299ad7035d1eb6b7f99c953a224782b67cef547ea1f6e8af7c1d2
C4Z135,4.2.1.20,fbf4ca00cfbb0557c5e74f3fdeeba90eedaf871061be14093c57fb183d2e1202
O28673,4.2.1.20,ea557a9516701a75d3a76f5cd9813604cb67f506b17c67591b6a5539a97a95a6
Q44604,4.2.1.20,c9cc339c133baf7c005a44f2a9075bc1a74e06f7e8bdcb315f24594e3d78a1c7
Q8IIS0,3.1.1.96,53133497458b48ea154c4c93225b70bf0ebf168b24a41dba5738a31d508cb414
P58851,3.1.1.96,353ada6b1b4a90908dc375640cd5c90002e8a883eba39d5ee924d3dd6b2a8ba5
Q9YBW7,3.1.1.96,f7e0191a02791f8f54a5b322d65efdde403462b17d25927d55efa05a4175de26
Q5HNR9,3.1.1.96,e10ac5b3ff74762d45896037d4d609e714bbecd3dc80f41fb5cc0b49eb189874
A2BKX3,3.1.1.96,a8ac80f93a8cb401b6dd05a5cfa54909a77379ccc4b1e6bccd3233d64735b2a0
A8ABM7,3.1.1.96,1f86c618cec12bb88447e03f460afac4c16c3902d2ff9930f60e4baa4ea9c344
A4YEU7,3.1.1.96,5edc3fa1b7a85471748ccfe980ce4cc92cdbb2e0f6d56162c8ad819928f23754
A2STU3,3.1.1.96,a66b2b8cf353d027664d279a24afbdc4b55fb6a2aa39677bd1d1fa4a0ddccec9
O29630,3.1.1.96,9408c0ad8b7352d40c90daed37b014987c4ae57459884956ef0da93c17b30384
B0R384,3.1.1.96,4c34a9b20ef88d67a67619dd7abf238b87d42b4605eb95cafb03949da3d080cb
B8J080,3.1.1.96,3c9705a9feff65b9e154dc61b023a6f0b595a4c23564a8fee5fc988f884e8ab0
A3DLP6,3.1.1.96,3c9e211368c46415c8e1aec80b282eecf084a0e76960445ba1a8c457ddd7959f
A8MCV2,3.1.1.96,8405322ece9fcd4d89173a799c6edf3a71edfeb62ecfe1abf03faa0a1e0059cd
Q97CM5,3.1.1.96,bb9225f14231992ff26c227353e84067d29e4309cb3613ce4c00bd87f08c0092
B1L7I3,3.1.1.96,a875854ea4638bdf480c0ff1c8953ec62e8ba55dbd52208731a8ea637183646c
B0V9V8,3.1.1.96,80bd8a9d6904a8dacd898b1f2c29c46a03d612a8055b5d201b1b671da4837842
B6YS15,3.1.1.96,e2cfd49e8356a929fd83fdda202a7c318673d94938d4687cc3425ea3d1ea3a9a
Q6CRI9,3.1.1.96,52887cc581918b0fe6aec21629d688b1b2653a4e267abf4ab5d3e2fa93d61543
Q5WVK6,3.1.1.96,0808904872bea8c5328e8ebb0960c6bc21cbb114c2e8025c9e2c1d239c0f38b4
Q12UQ4,3.1.1.96,a328c6e1021c18a852512db100b07ca7faec727aaffc848f58f18682eff7dc36
A0B5C3,3.1.1.96,1a85a9e5c7f4fe31a2b9b5cf56eda58ed77653ea34acf88fa83112762abca3f0
Q2NG79,3.1.1.96,6ce724a722284950c8215c876997d0c0172ce87ca46db84eb400656a5ceafe11
O30207,2.5.1.73,9b663fc09ddd7ce983644172359eb82b5f85cfe83dcb4e9eaab3f4f39f39afb6
A7I757,2.5.1.73,2c42039981a9bb2759ba754cb8038e4ac24ae271f1c4b4ababc5de80be2226eb
Q59072,2.5.1.73,4437662450eedf6bcb34041ad60b7837c73809936f84cf2254b9ec4fbb0b3c3f
